unique.id,time.sampled,elapsed.time.hrs
stn4-d3-xyl-1-t1,4/6/13 22:19,121.2166667
stn4-d3-xyl-1-t2,4/13/13 23:30,290.4
stn4-d3-xyl-1-t3,4/22/13 22:35,505.4833333
stn4-d3-xyl-2-t0,4/1/13 21:06,0
stn4-d3-xyl-2-t1,4/6/13 22:19,121.2166667
stn4-d3-xyl-2-t2,4/13/13 23:30,290.4
stn4-d3-xyl-2-t3,4/22/13 22:35,505.4833333
stn4-d3-xyl-3-t0,4/1/13 21:06,0
stn4-d3-xyl-3-t1,4/6/13 22:19,121.2166667
stn4-d3-xyl-3-t2,4/13/13 23:30,290.4
stn4-d3-xyl-3-t3,4/22/13 22:35,505.4833333
stn4-d3-xyl-x-t0,4/1/13 21:06,0
stn4-d3-xyl-x-t1,4/6/13 22:19,121.2166667
stn4-d3-xyl-x-t2,4/13/13 23:30,290.4
stn4-d3-xyl-x-t3,4/22/13 22:35,505.4833333
stn4-d4-fuc-1-t0,4/1/13 21:58,0
stn4-d4-fuc-1-t1,4/6/13 22:35,120.6166667
stn4-d4-fuc-1-t2,4/13/13 23:47,289.8166667
stn4-d4-fuc-1-t3,4/22/13 22:52,504.9
stn4-d4-fuc-2-t0,4/1/13 21:58,0
stn4-d4-fuc-2-t1,4/6/13 22:35,120.6166667
stn4-d4-fuc-2-t2,4/13/13 23:47,289.8166667
stn4-d4-fuc-2-t3,4/22/13 22:52,504.9
stn4-d4-fuc-3-t0,4/1/13 21:58,0
stn4-d4-fuc-3-t1,4/6/13 22:35,120.6166667
stn4-d4-fuc-3-t2,4/13/13 23:47,289.8166667
stn4-d4-fuc-3-t3,4/22/13 22:52,504.9
stn4-d4-fuc-x-t0,4/1/13 21:58,0
stn4-d4-fuc-x-t1,4/6/13 22:35,120.6166667
stn4-d4-fuc-x-t2,4/13/13 23:47,289.8166667
stn4-d4-fuc-x-t3,4/22/13 22:52,504.9
stn4-d4-ara-1-t0,4/1/13 21:58,0
stn4-d4-ara-1-t1,4/6/13 22:35,120.6166667
stn4-d4-ara-1-t2,4/13/13 23:47,289.8166667
stn4-d4-ara-1-t3,4/22/13 22:52,504.9
stn4-d4-ara-2-t0,4/1/13 21:58,0
stn4-d4-ara-2-t1,4/6/13 22:35,120.6166667
stn4-d4-ara-2-t2,4/13/13 23:47,289.8166667
stn4-d4-ara-2-t3,4/22/13 22:52,504.9
stn4-d4-ara-3-t0,4/1/13 21:58,0
stn4-d4-ara-3-t1,4/6/13 22:35,120.6166667
stn4-d4-ara-3-t2,4/13/13 23:47,289.8166667
stn4-d4-ara-3-t3,4/22/13 22:52,504.9
stn4-d4-ara-x-t0,4/1/13 21:58,0
stn4-d4-ara-x-t1,4/6/13 22:35,120.6166667
stn4-d4-ara-x-t2,4/13/13 23:47,289.8166667
stn4-d4-ara-x-t3,4/22/13 22:52,504.9
stn4-d4-chon-1-t0,4/1/13 21:58,0
stn4-d4-chon-1-t1,4/6/13 22:35,120.6166667
stn4-d4-chon-1-t2,4/13/13 23:47,289.8166667
stn4-d4-chon-1-t3,4/22/13 22:52,504.9
stn4-d4-chon-2-t0,4/1/13 21:58,0
stn4-d4-chon-2-t1,4/6/13 22:35,120.6166667
stn4-d4-chon-2-t2,4/13/13 23:47,289.8166667
stn4-d4-chon-2-t3,4/22/13 22:52,504.9
stn4-d4-chon-3-t0,4/1/13 21:58,0
stn4-d4-chon-3-t1,4/6/13 22:35,120.6166667
stn4-d4-chon-3-t2,4/13/13 23:47,289.8166667
stn4-d4-chon-3-t3,4/22/13 22:52,504.9
stn4-d4-chon-x-t0,4/1/13 21:58,0
stn4-d4-chon-x-t1,4/6/13 22:35,120.6166667
stn4-d4-chon-x-t2,4/13/13 23:47,289.8166667
stn4-d4-chon-x-t3,4/22/13 22:52,504.9
stn4-d4-lam-1-t0,4/1/13 21:58,0
stn4-d4-lam-1-t1,4/6/13 22:35,120.6166667
stn4-d4-lam-1-t2,4/13/13 23:47,289.8166667
stn4-d4-lam-1-t3,4/22/13 22:52,504.9
stn4-d4-lam-2-t0,4/1/13 21:58,0
stn4-d4-lam-2-t1,4/6/13 22:35,120.6166667
stn4-d4-lam-2-t2,4/13/13 23:47,289.8166667
stn4-d4-lam-2-t3,4/22/13 22:52,504.9
stn4-d4-lam-3-t0,4/1/13 21:58,0
stn4-d4-lam-3-t1,4/6/13 22:35,120.6166667
stn4-d4-lam-3-t2,4/13/13 23:47,289.8166667
stn4-d4-lam-3-t3,4/22/13 22:52,504.9
stn4-d4-lam-x-t0,4/1/13 21:58,0
stn4-d4-lam-x-t1,4/6/13 22:35,120.6166667
stn4-d4-lam-x-t2,4/13/13 23:47,289.8166667
stn4-d4-lam-x-t3,4/22/13 22:52,504.9
stn4-d4-pul-1-t0,4/1/13 21:58,0
stn4-d4-pul-1-t1,4/6/13 22:35,120.6166667
stn4-d4-pul-1-t2,4/13/13 23:47,289.8166667
stn4-d4-pul-1-t3,4/22/13 22:52,504.9
stn4-d4-pul-2-t0,4/1/13 21:58,0
stn4-d4-pul-2-t1,4/6/13 22:35,120.6166667
stn4-d4-pul-2-t2,4/13/13 23:47,289.8166667
stn4-d4-pul-2-t3,4/22/13 22:52,504.9
stn4-d4-pul-3-t0,4/1/13 21:58,0
stn4-d4-pul-3-t1,4/6/13 22:35,120.6166667
stn4-d4-pul-3-t2,4/13/13 23:47,289.8166667
stn4-d4-pul-3-t3,4/22/13 22:52,504.9
stn4-d4-pul-x-t0,4/1/13 21:58,0
stn4-d4-pul-x-t1,4/6/13 22:35,120.6166667
stn4-d4-pul-x-t2,4/13/13 23:47,289.8166667
stn4-d4-pul-x-t3,4/22/13 22:52,504.9
stn4-d4-xyl-1-t0,4/1/13 21:58,0
stn4-d4-xyl-1-t1,4/6/13 22:35,120.6166667
stn4-d4-xyl-1-t2,4/13/13 23:47,289.8166667
stn4-d4-xyl-1-t3,4/22/13 22:52,504.9
stn4-d4-xyl-2-t0,4/1/13 21:58,0
stn4-d4-xyl-2-t1,4/6/13 22:35,120.6166667
stn4-d4-xyl-2-t2,4/13/13 23:47,289.8166667
stn4-d4-xyl-2-t3,4/22/13 22:52,504.9
stn4-d4-xyl-3-t0,4/1/13 21:58,0
stn4-d4-xyl-3-t1,4/6/13 22:35,120.6166667
stn4-d4-xyl-3-t2,4/13/13 23:47,289.8166667
stn4-d4-xyl-3-t3,4/22/13 22:52,504.9
stn4-d4-xyl-x-t0,4/1/13 21:58,0
stn4-d4-xyl-x-t1,4/6/13 22:35,120.6166667
stn4-d4-xyl-x-t2,4/13/13 23:47,289.8166667
stn4-d4-xyl-x-t3,4/22/13 22:52,504.9
stn4-d5-fuc-1-t0,4/1/13 22:55,0
stn4-d5-fuc-1-t1,4/6/13 22:51,119.9333333
stn4-d5-fuc-1-t2,4/14/13 0:05,289.1666667
stn4-d5-fuc-1-t3,4/22/13 23:07,504.2
stn4-d5-fuc-2-t0,4/1/13 22:55,0
stn4-d5-fuc-2-t1,4/6/13 22:51,119.9333333
stn4-d5-fuc-2-t2,4/14/13 0:05,289.1666667
stn4-d5-fuc-2-t3,4/22/13 23:07,504.2
stn4-d5-fuc-3-t0,4/1/13 22:55,0
stn4-d5-fuc-3-t1,4/6/13 22:51,119.9333333
stn4-d5-fuc-3-t2,4/14/13 0:05,289.1666667
stn4-d5-fuc-3-t3,4/22/13 23:07,504.2
stn4-d5-fuc-x-t0,4/1/13 22:55,0
stn4-d5-fuc-x-t1,4/6/13 22:51,119.9333333
stn4-d5-fuc-x-t2,4/14/13 0:05,289.1666667
stn4-d5-fuc-x-t3,4/22/13 23:07,504.2
stn4-d5-ara-1-t0,4/1/13 22:55,0
stn4-d5-ara-1-t1,4/6/13 22:51,119.9333333
stn4-d5-ara-1-t2,4/14/13 0:05,289.1666667
stn4-d5-ara-1-t3,4/22/13 23:07,504.2
stn4-d5-ara-2-t0,4/1/13 22:55,0
stn4-d5-ara-2-t1,4/6/13 22:51,119.9333333
stn4-d5-ara-2-t2,4/14/13 0:05,289.1666667
stn4-d5-ara-2-t3,4/22/13 23:07,504.2
stn4-d5-ara-3-t0,4/1/13 22:55,0
stn4-d5-ara-3-t1,4/6/13 22:51,119.9333333
stn4-d5-ara-3-t2,4/14/13 0:05,289.1666667
stn4-d5-ara-3-t3,4/22/13 23:07,504.2
stn4-d5-ara-x-t0,4/1/13 22:55,0
stn4-d5-ara-x-t1,4/6/13 22:51,119.9333333
stn4-d5-ara-x-t2,4/14/13 0:05,289.1666667
stn4-d5-ara-x-t3,4/22/13 23:07,504.2
stn4-d5-chon-1-t0,4/1/13 22:55,0
stn4-d5-chon-1-t1,4/6/13 22:51,119.9333333
stn4-d5-chon-1-t2,4/14/13 0:05,289.1666667
stn4-d5-chon-1-t3,4/22/13 23:07,504.2
stn4-d5-chon-2-t0,4/1/13 22:55,0
stn4-d5-chon-2-t1,4/6/13 22:51,119.9333333
stn4-d5-chon-2-t2,4/14/13 0:05,289.1666667
stn4-d5-chon-2-t3,4/22/13 23:07,504.2
stn4-d5-chon-3-t0,4/1/13 22:55,0
stn4-d5-chon-3-t1,4/6/13 22:51,119.9333333
stn4-d5-chon-3-t2,4/14/13 0:05,289.1666667
stn4-d5-chon-3-t3,4/22/13 23:07,504.2
stn4-d5-chon-x-t0,4/1/13 22:55,0
stn4-d5-chon-x-t1,4/6/13 22:51,119.9333333
stn4-d5-chon-x-t2,4/14/13 0:05,289.1666667
stn4-d5-chon-x-t3,4/22/13 23:07,504.2
stn4-d5-lam-1-t0,4/1/13 22:55,0
stn4-d5-lam-1-t1,4/6/13 22:51,119.9333333
stn4-d5-lam-1-t2,4/14/13 0:05,289.1666667
stn4-d5-lam-1-t3,4/22/13 23:07,504.2
stn4-d5-lam-2-t0,4/1/13 22:55,0
stn4-d5-lam-2-t1,4/6/13 22:51,119.9333333
stn4-d5-lam-2-t2,4/14/13 0:05,289.1666667
stn4-d5-lam-2-t3,4/22/13 23:07,504.2
stn4-d5-lam-3-t0,4/1/13 22:55,0
stn4-d5-lam-3-t1,4/6/13 22:51,119.9333333
stn4-d5-lam-3-t2,4/14/13 0:05,289.1666667
stn4-d5-lam-3-t3,4/22/13 23:07,504.2
stn4-d5-lam-x-t0,4/1/13 22:55,0
stn4-d5-lam-x-t1,4/6/13 22:51,119.9333333
stn4-d5-lam-x-t2,4/14/13 0:05,289.1666667
stn4-d5-lam-x-t3,4/22/13 23:07,504.2
stn4-d5-pul-1-t0,4/1/13 22:55,0
stn4-d5-pul-1-t1,4/6/13 22:51,119.9333333
stn4-d5-pul-1-t2,4/14/13 0:05,289.1666667
stn4-d5-pul-1-t3,4/22/13 23:07,504.2
stn4-d5-pul-2-t0,4/1/13 22:55,0
stn4-d5-pul-2-t1,4/6/13 22:51,119.9333333
stn4-d5-pul-2-t2,4/14/13 0:05,289.1666667
stn4-d5-pul-2-t3,4/22/13 23:07,504.2
stn4-d5-pul-3-t0,4/1/13 22:55,0
stn4-d5-pul-3-t1,4/6/13 22:51,119.9333333
stn4-d5-pul-3-t2,4/14/13 0:05,289.1666667
stn4-d5-pul-3-t3,4/22/13 23:07,504.2
stn4-d5-pul-x-t0,4/1/13 22:55,0
stn4-d5-pul-x-t1,4/6/13 22:51,119.9333333
stn4-d5-pul-x-t2,4/14/13 0:05,289.1666667
stn4-d5-pul-x-t3,4/22/13 23:07,504.2
stn4-d5-xyl-1-t0,4/1/13 22:55,0
stn4-d5-xyl-1-t1,4/6/13 22:51,119.9333333
stn4-d5-xyl-1-t2,4/14/13 0:05,289.1666667
stn4-d5-xyl-1-t3,4/22/13 23:07,504.2
stn4-d5-xyl-2-t0,4/1/13 22:55,0
stn4-d5-xyl-2-t1,4/6/13 22:51,119.9333333
stn4-d5-xyl-2-t2,4/14/13 0:05,289.1666667
stn4-d5-xyl-2-t3,4/22/13 23:07,504.2
stn4-d5-xyl-3-t0,4/1/13 22:55,0
stn4-d5-xyl-3-t1,4/6/13 22:51,119.9333333
stn4-d5-xyl-3-t2,4/14/13 0:05,289.1666667
stn4-d5-xyl-3-t3,4/22/13 23:07,504.2
stn4-d5-xyl-x-t0,4/1/13 22:55,0
stn4-d5-xyl-x-t1,4/6/13 22:51,119.9333333
stn4-d5-xyl-x-t2,4/14/13 0:05,289.1666667
stn4-d5-xyl-x-t3,4/22/13 23:07,504.2
stn7-d0-fuc-1-t0,4/6/13 19:35,0
stn7-d0-fuc-1-t1,4/11/13 20:15,120.6666667
stn7-d0-fuc-1-t2,4/18/13 20:00,288.4166667
stn7-d0-fuc-1-t3,4/27/13 19:27,503.8666667
stn7-d0-fuc-2-t0,4/6/13 19:35,0
stn7-d0-fuc-2-t1,4/11/13 20:15,120.6666667
stn7-d0-fuc-2-t2,4/18/13 20:00,288.4166667
stn7-d0-fuc-2-t3,4/27/13 19:27,503.8666667
stn7-d0-fuc-3-t0,4/6/13 19:35,0
stn7-d0-fuc-3-t1,4/11/13 20:15,120.6666667
stn7-d0-fuc-3-t2,4/18/13 20:00,288.4166667
stn7-d0-fuc-3-t3,4/27/13 19:27,503.8666667
stn7-d0-fuc-x-t0,4/6/13 19:35,0
stn7-d0-fuc-x-t1,4/11/13 20:15,120.6666667
stn7-d0-fuc-x-t2,4/18/13 20:00,288.4166667
stn7-d0-fuc-x-t3,4/27/13 19:27,503.8666667
stn7-d0-ara-1-t0,4/6/13 19:35,0
stn7-d0-ara-1-t1,4/6/13 19:35,120.6666667
stn7-d0-ara-1-t2,4/11/13 20:15,288.4166667
stn7-d0-ara-1-t3,4/18/13 20:00,503.8666667
stn7-d0-ara-2-t0,4/27/13 19:27,0
stn7-d0-ara-2-t1,4/6/13 19:35,120.6666667
stn7-d0-ara-2-t2,4/11/13 20:15,288.4166667
stn7-d0-ara-2-t3,4/18/13 20:00,503.8666667
stn7-d0-ara-3-t0,4/27/13 19:27,0
stn7-d0-ara-3-t1,4/6/13 19:35,120.6666667
stn7-d0-ara-3-t2,4/11/13 20:15,288.4166667
stn7-d0-ara-3-t3,4/18/13 20:00,503.8666667
stn7-d0-ara-x-t0,4/27/13 19:27,0
stn7-d0-ara-x-t1,4/6/13 19:35,120.6666667
stn7-d0-ara-x-t2,4/11/13 20:15,288.4166667
stn7-d0-ara-x-t3,4/18/13 20:00,503.8666667
stn7-d0-chon-1-t0,4/27/13 19:27,0
stn7-d0-chon-1-t1,4/6/13 19:35,120.6666667
stn7-d0-chon-1-t2,4/6/13 19:35,288.4166667
stn7-d0-chon-1-t3,4/11/13 20:15,503.8666667
stn7-d0-chon-2-t0,4/18/13 20:00,0
stn7-d0-chon-2-t1,4/27/13 19:27,120.6666667
stn7-d0-chon-2-t2,4/6/13 19:35,288.4166667
stn7-d0-chon-2-t3,4/11/13 20:15,503.8666667
stn7-d0-chon-3-t0,4/18/13 20:00,0
stn7-d0-chon-3-t1,4/27/13 19:27,120.6666667
stn7-d0-chon-3-t2,4/6/13 19:35,288.4166667
stn7-d0-chon-3-t3,4/11/13 20:15,503.8666667
stn7-d0-chon-x-t0,4/18/13 20:00,0
stn7-d0-chon-x-t1,4/27/13 19:27,120.6666667
stn7-d0-chon-x-t2,4/6/13 19:35,288.4166667
stn7-d0-chon-x-t3,4/11/13 20:15,503.8666667
stn7-d0-lam-1-t0,4/18/13 20:00,0
stn7-d0-lam-1-t1,4/27/13 19:27,120.6666667
stn7-d0-lam-1-t2,4/6/13 19:35,288.4166667
stn7-d0-lam-1-t3,4/6/13 19:35,503.8666667
stn7-d0-lam-2-t0,4/11/13 20:15,0
stn7-d0-lam-2-t1,4/18/13 20:00,120.6666667
stn7-d0-lam-2-t2,4/27/13 19:27,288.4166667
stn7-d0-lam-2-t3,4/6/13 19:35,503.8666667
stn7-d0-lam-3-t0,4/11/13 20:15,0
stn7-d0-lam-3-t1,4/18/13 20:00,120.6666667
stn7-d0-lam-3-t2,4/27/13 19:27,288.4166667
stn7-d0-lam-3-t3,4/6/13 19:35,503.8666667
stn7-d0-lam-x-t0,4/11/13 20:15,0
stn7-d0-lam-x-t1,4/18/13 20:00,120.6666667
stn7-d0-lam-x-t2,4/27/13 19:27,288.4166667
stn7-d0-lam-x-t3,4/6/13 19:35,503.8666667
stn7-d0-pul-1-t0,4/11/13 20:15,0
stn7-d0-pul-1-t1,4/18/13 20:00,120.6666667
stn7-d0-pul-1-t2,4/27/13 19:27,288.4166667
stn7-d0-pul-1-t3,4/6/13 19:35,503.8666667
stn7-d0-pul-2-t0,4/6/13 19:35,0
stn7-d0-pul-2-t1,4/11/13 20:15,120.6666667
stn7-d0-pul-2-t2,4/18/13 20:00,288.4166667
stn7-d0-pul-2-t3,4/27/13 19:27,503.8666667
stn7-d0-pul-3-t0,4/6/13 19:35,0
stn7-d0-pul-3-t1,4/11/13 20:15,120.6666667
stn7-d0-pul-3-t2,4/18/13 20:00,288.4166667
stn7-d0-pul-3-t3,4/27/13 19:27,503.8666667
stn7-d0-pul-x-t0,4/6/13 19:35,0
stn7-d0-pul-x-t1,4/11/13 20:15,120.6666667
stn7-d0-pul-x-t2,4/18/13 20:00,288.4166667
stn7-d0-pul-x-t3,4/27/13 19:27,503.8666667
stn7-d0-xyl-1-t0,4/6/13 19:35,0
stn7-d0-xyl-1-t1,4/11/13 20:15,120.6666667
stn7-d0-xyl-1-t2,4/18/13 20:00,288.4166667
stn7-d0-xyl-1-t3,4/27/13 19:27,503.8666667
stn7-d0-xyl-2-t0,4/6/13 19:35,0
stn7-d0-xyl-2-t1,4/6/13 19:35,120.6666667
stn7-d0-xyl-2-t2,4/11/13 20:15,288.4166667
stn7-d0-xyl-2-t3,4/18/13 20:00,503.8666667
stn7-d0-xyl-3-t0,4/27/13 19:27,0
stn7-d0-xyl-3-t1,4/6/13 19:35,120.6666667
stn7-d0-xyl-3-t2,4/11/13 20:15,288.4166667
stn7-d0-xyl-3-t3,4/18/13 20:00,503.8666667
stn7-d0-xyl-x-t0,4/27/13 19:27,0
stn7-d0-xyl-x-t1,4/6/13 19:35,120.6666667
stn7-d0-xyl-x-t2,4/11/13 20:15,288.4166667
stn7-d0-xyl-x-t3,4/18/13 20:00,503.8666667
stn7-d1-fuc-1-t0,4/6/13 20:18,0
stn7-d1-fuc-1-t1,4/11/13 20:36,120.3
stn7-d1-fuc-1-t2,4/18/13 20:17,287.9833333
stn7-d1-fuc-1-t3,4/27/13 19:48,503.5
stn7-d1-fuc-2-t0,4/6/13 20:18,0
stn7-d1-fuc-2-t1,4/11/13 20:36,120.3
stn7-d1-fuc-2-t2,4/18/13 20:17,287.9833333
stn7-d1-fuc-2-t3,4/27/13 19:48,503.5
stn7-d1-fuc-3-t0,4/6/13 20:18,0
stn7-d1-fuc-3-t1,4/11/13 20:36,120.3
stn7-d1-fuc-3-t2,4/18/13 20:17,287.9833333
stn7-d1-fuc-3-t3,4/27/13 19:48,503.5
stn7-d1-fuc-x-t0,4/6/13 20:18,0
stn7-d1-fuc-x-t1,4/11/13 20:36,120.3
stn7-d1-fuc-x-t2,4/18/13 20:17,287.9833333
stn7-d1-fuc-x-t3,4/27/13 19:48,503.5
stn7-d1-ara-1-t0,4/6/13 20:18,0
stn7-d1-ara-1-t1,4/11/13 20:36,120.3
stn7-d1-ara-1-t2,4/18/13 20:17,287.9833333
stn7-d1-ara-1-t3,4/27/13 19:48,503.5
stn7-d1-ara-2-t0,4/6/13 20:18,0
stn7-d1-ara-2-t1,4/11/13 20:36,120.3
stn7-d1-ara-2-t2,4/18/13 20:17,287.9833333
stn7-d1-ara-2-t3,4/27/13 19:48,503.5
stn7-d1-ara-3-t0,4/6/13 20:18,0
stn7-d1-ara-3-t1,4/11/13 20:36,120.3
stn7-d1-ara-3-t2,4/18/13 20:17,287.9833333
stn7-d1-ara-3-t3,4/27/13 19:48,503.5
stn7-d1-ara-x-t0,4/6/13 20:18,0
stn7-d1-ara-x-t1,4/11/13 20:36,120.3
stn7-d1-ara-x-t2,4/18/13 20:17,287.9833333
stn7-d1-ara-x-t3,4/27/13 19:48,503.5
stn7-d1-chon-1-t0,4/6/13 20:18,0
stn7-d1-chon-1-t1,4/11/13 20:36,120.3
stn7-d1-chon-1-t2,4/18/13 20:17,287.9833333
stn7-d1-chon-1-t3,4/27/13 19:48,503.5
stn7-d1-chon-2-t0,4/6/13 20:18,0
stn7-d1-chon-2-t1,4/11/13 20:36,120.3
stn7-d1-chon-2-t2,4/18/13 20:17,287.9833333
stn7-d1-chon-2-t3,4/27/13 19:48,503.5
stn7-d1-chon-3-t0,4/6/13 20:18,0
stn7-d1-chon-3-t1,4/11/13 20:36,120.3
stn7-d1-chon-3-t2,4/18/13 20:17,287.9833333
stn7-d1-chon-3-t3,4/27/13 19:48,503.5
stn7-d1-chon-x-t0,4/6/13 20:18,0
stn7-d1-chon-x-t1,4/11/13 20:36,120.3
stn7-d1-chon-x-t2,4/18/13 20:17,287.9833333
stn7-d1-chon-x-t3,4/27/13 19:48,503.5
stn7-d1-lam-1-t0,4/6/13 20:18,0
stn7-d1-lam-1-t1,4/11/13 20:36,120.3
stn7-d1-lam-1-t2,4/18/13 20:17,287.9833333
stn7-d1-lam-1-t3,4/27/13 19:48,503.5
stn7-d1-lam-2-t0,4/6/13 20:18,0
stn7-d1-lam-2-t1,4/11/13 20:36,120.3
stn7-d1-lam-2-t2,4/18/13 20:17,287.9833333
stn7-d1-lam-2-t3,4/27/13 19:48,503.5
stn7-d1-lam-3-t0,4/6/13 20:18,0
stn7-d1-lam-3-t1,4/11/13 20:36,120.3
stn7-d1-lam-3-t2,4/18/13 20:17,287.9833333
stn7-d1-lam-3-t3,4/27/13 19:48,503.5
stn7-d1-lam-x-t0,4/6/13 20:18,0
stn7-d1-lam-x-t1,4/11/13 20:36,120.3
stn7-d1-lam-x-t2,4/18/13 20:17,287.9833333
stn7-d1-lam-x-t3,4/27/13 19:48,503.5
stn7-d1-pul-1-t0,4/6/13 20:18,0
stn7-d1-pul-1-t1,4/11/13 20:36,120.3
stn7-d1-pul-1-t2,4/18/13 20:17,287.9833333
stn7-d1-pul-1-t3,4/27/13 19:48,503.5
stn7-d1-pul-2-t0,4/6/13 20:18,0
stn7-d1-pul-2-t1,4/11/13 20:36,120.3
stn7-d1-pul-2-t2,4/18/13 20:17,287.9833333
stn7-d1-pul-2-t3,4/27/13 19:48,503.5
stn7-d1-pul-3-t0,4/6/13 20:18,0
stn7-d1-pul-3-t1,4/11/13 20:36,120.3
stn7-d1-pul-3-t2,4/18/13 20:17,287.9833333
stn7-d1-pul-3-t3,4/27/13 19:48,503.5
stn7-d1-pul-x-t0,4/6/13 20:18,0
stn7-d1-pul-x-t1,4/11/13 20:36,120.3
stn7-d1-pul-x-t2,4/18/13 20:17,287.9833333
stn7-d1-pul-x-t3,4/27/13 19:48,503.5
stn7-d1-xyl-1-t0,4/6/13 20:18,0
stn7-d1-xyl-1-t1,4/11/13 20:36,120.3
stn7-d1-xyl-1-t2,4/18/13 20:17,287.9833333
stn7-d1-xyl-1-t3,4/27/13 19:48,503.5
stn7-d1-xyl-2-t0,4/6/13 20:18,0
stn7-d1-xyl-2-t1,4/11/13 20:36,120.3
stn7-d1-xyl-2-t2,4/18/13 20:17,287.9833333
stn7-d1-xyl-2-t3,4/27/13 19:48,503.5
stn7-d1-xyl-3-t0,4/6/13 20:18,0
stn7-d1-xyl-3-t1,4/11/13 20:36,120.3
stn7-d1-xyl-3-t2,4/18/13 20:17,287.9833333
stn7-d1-xyl-3-t3,4/27/13 19:48,503.5
stn7-d1-xyl-x-t0,4/6/13 20:18,0
stn7-d1-xyl-x-t1,4/11/13 20:36,120.3
stn7-d1-xyl-x-t2,4/18/13 20:17,287.9833333
stn7-d1-xyl-x-t3,4/27/13 19:48,503.5
stn7-d2-fuc-1-t0,4/7/13 15:40,0
stn7-d2-fuc-1-t1,4/12/13 17:45,122.0833333
stn7-d2-fuc-1-t2,4/19/13 15:57,288.2833333
stn7-d2-fuc-1-t3,4/28/13 19:15,507.5833333
stn7-d2-fuc-2-t0,4/7/13 15:40,0
stn7-d2-fuc-2-t1,4/12/13 17:45,122.0833333
stn7-d2-fuc-2-t2,4/19/13 15:57,288.2833333
stn7-d2-fuc-2-t3,4/28/13 19:15,507.5833333
stn7-d2-fuc-3-t0,4/7/13 15:40,0
stn7-d2-fuc-3-t1,4/12/13 17:45,122.0833333
stn7-d2-fuc-3-t2,4/19/13 15:57,288.2833333
stn7-d2-fuc-3-t3,4/28/13 19:15,507.5833333
stn7-d2-fuc-x-t0,4/7/13 15:40,0
stn7-d2-fuc-x-t1,4/12/13 17:45,122.0833333
stn7-d2-fuc-x-t2,4/19/13 15:57,288.2833333
stn7-d2-fuc-x-t3,4/28/13 19:15,507.5833333
stn7-d2-ara-1-t0,4/7/13 15:40,0
stn7-d2-ara-1-t1,4/12/13 17:45,122.0833333
stn7-d2-ara-1-t2,4/19/13 15:57,288.2833333
stn7-d2-ara-1-t3,4/28/13 19:15,507.5833333
stn7-d2-ara-2-t0,4/7/13 15:40,0
stn7-d2-ara-2-t1,4/12/13 17:45,122.0833333
stn7-d2-ara-2-t2,4/19/13 15:57,288.2833333
stn7-d2-ara-2-t3,4/28/13 19:15,507.5833333
stn7-d2-ara-3-t0,4/7/13 15:40,0
stn7-d2-ara-3-t1,4/12/13 17:45,122.0833333
stn7-d2-ara-3-t2,4/19/13 15:57,288.2833333
stn7-d2-ara-3-t3,4/28/13 19:15,507.5833333
stn7-d2-ara-x-t0,4/7/13 15:40,0
stn7-d2-ara-x-t1,4/12/13 17:45,122.0833333
stn7-d2-ara-x-t2,4/19/13 15:57,288.2833333
stn7-d2-ara-x-t3,4/28/13 19:15,507.5833333
stn7-d2-chon-1-t0,4/7/13 15:40,0
stn7-d2-chon-1-t1,4/12/13 17:45,122.0833333
stn7-d2-chon-1-t2,4/19/13 15:57,288.2833333
stn7-d2-chon-1-t3,4/28/13 19:15,507.5833333
stn7-d2-chon-2-t0,4/7/13 15:40,0
stn7-d2-chon-2-t1,4/12/13 17:45,122.0833333
stn7-d2-chon-2-t2,4/19/13 15:57,288.2833333
stn7-d2-chon-2-t3,4/28/13 19:15,507.5833333
stn7-d2-chon-3-t0,4/7/13 15:40,0
stn7-d2-chon-3-t1,4/12/13 17:45,122.0833333
stn7-d2-chon-3-t2,4/19/13 15:57,288.2833333
stn7-d2-chon-3-t3,4/28/13 19:15,507.5833333
stn7-d2-chon-x-t0,4/7/13 15:40,0
stn7-d2-chon-x-t1,4/12/13 17:45,122.0833333
stn7-d2-chon-x-t2,4/19/13 15:57,288.2833333
stn7-d2-chon-x-t3,4/28/13 19:15,507.5833333
stn7-d2-lam-1-t0,4/7/13 15:40,0
stn7-d2-lam-1-t1,4/12/13 17:45,122.0833333
stn7-d2-lam-1-t2,4/19/13 15:57,288.2833333
stn7-d2-lam-1-t3,4/28/13 19:15,507.5833333
stn7-d2-lam-2-t0,4/7/13 15:40,0
stn7-d2-lam-2-t1,4/12/13 17:45,122.0833333
stn7-d2-lam-2-t2,4/19/13 15:57,288.2833333
stn7-d2-lam-2-t3,4/28/13 19:15,507.5833333
stn7-d2-lam-3-t0,4/7/13 15:40,0
stn7-d2-lam-3-t1,4/12/13 17:45,122.0833333
stn7-d2-lam-3-t2,4/19/13 15:57,288.2833333
stn7-d2-lam-3-t3,4/28/13 19:15,507.5833333
stn7-d2-lam-x-t0,4/7/13 15:40,0
stn7-d2-lam-x-t1,4/12/13 17:45,122.0833333
stn7-d2-lam-x-t2,4/19/13 15:57,288.2833333
stn7-d2-lam-x-t3,4/28/13 19:15,507.5833333
stn7-d2-pul-1-t0,4/7/13 15:40,0
stn7-d2-pul-1-t1,4/12/13 17:45,122.0833333
stn7-d2-pul-1-t2,4/19/13 15:57,288.2833333
stn7-d2-pul-1-t3,4/28/13 19:15,507.5833333
